rental_time,place_code,place_name,rental_category,gender,age,count,exercise,carbon,travel_distance,travel_time
16,420,서울시 공공자전거 상암센터,일일(회원),M,20대,1,224.16,1.58,6820,58
16,152,마포구민체육센터 앞,일일(회원),M,30대,1,209.1,1.42,6140,83
16,418,월드컵경기장역 3번출구 옆,일일(회원),M,30대,1,247.76,1.77,7630,41
16,243,이앤씨드림타워 앞,일일(회원),M,40대,1,150.33,1.14,4930,40
16,184,SK망원동주유소 건너편,일일(비회원),F,20대,1,145.69,1.31,5660,36
16,184,SK망원동주유소 건너편,일일(비회원),F,40대,1,152.38,1.37,5920,67
16,421,마포구청 앞,일일(비회원),F,40대,1,183.01,1.65,7110,59
16,825,서빙고동 주민센터 앞,일일(비회원),M,40대,1,121.24,1.09,4710,98
16,320,을지로입구역 4번출구 앞,단체,M,40대,4,478.37,3.5,15100,105
16,825,서빙고동 주민센터 앞,일일(2시간권),M,20대,2,851.72,7.98,34410,244
17,347,동대문역사문화공원역 9번출구 앞,정기,F,20대,1,113.57,1.11,4780,46
17,703,오목교역 7번출구 앞,정기,F,20대,1,96.27,0.87,3740,37
17,582,경일중학교 앞,정기,F,20대,1,33.15,0.37,1610,8
17,113,홍대입구역 2번출구 앞,정기,F,30대,1,47.88,0.43,1860,9
17,911,은평평화공원(역촌역4번출구),정기,F,30대,1,54.91,0.68,2950,28
17,119,서강나루 공원,정기,F,40대,1,166.4,1.77,7640,51
17,921,신도고등학교,정기,F,40대,1,67.95,0.72,3120,22
17,244,영등포삼환아파트 앞,정기,F,50대,1,0.0,0.0,0,11
17,387,훈련원공원주차장 앞,정기,F,50대,1,37.56,0.43,1860,9
17,307,서울역사박물관 앞,정기,M,20대,2,227.32,1.96,8460,58
17,312,시청역 1번출구 뒤,정기,M,20대,1,90.56,0.69,2970,19
17,327,낙원상가 옆,정기,M,20대,1,26.89,0.23,970,3
17,362,청계8가 사거리,정기,M,20대,1,81.23,0.65,2810,12
17,348,독립문역 사거리,정기,M,20대,1,52.25,0.47,2030,13
17,172,서대문소방서,정기,M,20대,1,41.08,0.31,1330,5
17,525,한양대병원사거리,정기,M,20대,1,56.23,0.46,2000,8
17,548,자양나들목,정기,M,20대,1,25.48,0.23,990,4
17,135,명물길 원형무대 앞,정기,M,20대,1,18.73,0.13,570,2
17,628,휘봉고등학교 앞,정기,M,20대,1,53.16,0.42,1790,11
17,140,이화여대 후문,정기,M,20대,1,26.89,0.23,970,8
17,926,불광역 8번출구,정기,M,20대,1,78.71,0.61,2650,30
17,103,망원역 2번출구 앞,정기,M,20대,1,55.8,0.42,1830,10
17,305,종로구청 옆,정기,M,30대,1,73.36,0.66,2850,27
17,335,종로3가역 15번출구 앞,정기,M,30대,1,234.8,1.7,7320,40
17,375,다산 어린이공원,정기,M,30대,1,89.32,0.81,3470,18
17,549,아차산역 3번출구,정기,M,30대,1,44.91,0.44,1890,8
17,228,선유도역 3번출구 앞,정기,M,30대,1,76.74,0.53,2280,10
17,254,도림신협 앞,정기,M,30대,1,49.01,0.38,1650,10
17,183,하늘채코오롱아파트 건너편,정기,M,30대,1,133.55,1.02,4380,24
17,103,망원역 2번출구 앞,정기,M,30대,1,64.95,0.64,2780,21
17,509,이마트 버스정류소 옆,정기,M,40대,1,15.96,0.14,620,4
17,330,청계천 한빛광장,정기,M,40대,1,108.94,0.91,3930,42
17,332,을지로2가 사거리 남측,정기,M,40대,1,0.0,0.0,0,14
17,354,포르투갈 대사관 앞,정기,M,40대,1,46.33,0.36,1560,4
17,242,신길선원가와인아파트 앞,정기,M,40대,1,112.23,1.01,4360,49
17,259,대방역6번출구,정기,M,40대,1,47.82,0.37,1610,8
17,183,하늘채코오롱아파트 건너편,정기,M,40대,1,45.05,0.37,1580,9
17,588,뚝섬 유원지역,정기,M,40대,1,64.09,0.58,2490,12
17,222,시범아파트버스정류장 옆,정기,M,40대,1,19.1,0.17,720,4
17,419,홈플러스 앞,정기,M,40대,1,111.97,0.98,4220,15
17,107,신한은행 서교동금융센터점 앞,정기,M,40대,1,25.66,0.25,1080,5
17,334,종로3가역 2번출구 뒤,정기,M,50대,1,18.02,0.15,650,4
17,358,성대입구 사거리,정기,M,50대,1,29.09,0.26,1130,6
17,151,망원1동주민센터,정기,M,50대,1,201.8,2.11,9100,45
17,242,신길선원가와인아파트 앞,정기,M,50대,1,198.46,1.74,7480,33
17,222,시범아파트버스정류장 옆,정기,M,50대,2,45.14,0.35,1520,9
17,124,서강대 정문 건너편,정기,M,60대,1,29.08,0.24,1020,5
17,502,뚝섬유원지역 1번출구 앞,일일(회원),F,~10대,2,286.89,3.57,15390,98
17,358,성대입구 사거리,일일(회원),F,20대,1,93.44,0.84,3630,26
17,182,망원2빗물펌프장 앞,일일(회원),F,20대,1,55.34,0.5,2150,12
17,559,왕십리역 4번 출구 건너편,일일(회원),F,20대,1,80.31,0.78,3380,25
17,818,숙명여대 입구 교차로,일일(회원),F,20대,1,174.33,1.76,7590,44
17,419,홈플러스 앞,일일(회원),F,20대,1,26.53,0.31,1340,9
17,411,DMC홍보관,일일(회원),F,20대,2,95.75,0.86,3720,26
17,506,금호 어울림 아파트 앞,일일(회원),M,20대,1,44.35,0.26,1120,6
17,509,이마트 버스정류소 옆,일일(회원),M,20대,1,99.61,0.9,3870,26
17,513,뚝섬역 5번 출구 정류소 옆,일일(회원),M,20대,2,153.84,1.29,5550,82
17,514,성수사거리 버스정류장 앞,일일(회원),M,20대,1,137.0,0.94,4070,29
17,141,연대 대운동장 옆,일일(회원),M,20대,1,281.92,1.88,8090,40
17,212,여의도역 1번출구 옆,일일(회원),M,20대,1,110.09,1.29,5560,51
17,182,망원2빗물펌프장 앞,일일(회원),M,30대,1,69.38,0.51,2190,14
17,102,망원역 1번출구 앞,일일(회원),M,40대,1,26.22,0.2,860,43
17,206,KBS 앞,일일(회원),M,40대,1,67.44,0.61,2620,56
17,157,애오개역 4번출구 앞,일일(비회원),M,20대,1,105.02,0.95,4080,31
17,205,산업은행 앞,단체,F,20대,3,160.35,1.45,6230,48
17,344,성균관대 E하우스 앞,단체,M,20대,2,324.15,2.97,12790,133
17,210,IFC몰,단체,M,40대,2,235.23,1.53,6600,42
18,115,사루비아 빌딩 앞,정기,F,20대,1,22.57,0.26,1140,18
18,543,구의공원(테크노마트 앞),정기,F,20대,1,42.8,0.45,1930,17
18,231,남부고용노동지청 남측,정기,F,20대,1,9.88,0.11,480,2
18,251,서울지방병무청 버스정류장,정기,F,20대,1,34.49,0.3,1300,10
18,182,망원2빗물펌프장 앞,정기,F,20대,1,19.99,0.23,990,4
18,152,마포구민체육센터 앞,정기,F,30대,1,22.28,0.23,970,4
18,210,IFC몰,정기,F,30대,1,140.09,1.87,8040,45
18,212,여의도역 1번출구 옆,정기,F,30대,1,87.52,0.79,3400,16
18,932,예일여중,정기,F,40대,1,42.45,0.31,1340,8
18,540,군자역 7번출구 베스트샵 앞,정기,F,50대,1,31.6,0.31,1330,9
18,165,중앙근린공원,정기,M,~10대,1,15.85,0.13,580,2
18,112,극동방송국 앞,정기,M,20대,1,29.94,0.25,1080,6
18,114,홍대입구역 8번출구 앞,정기,M,20대,1,72.99,0.67,2880,13
18,146,마포역 1번출구 뒤,정기,M,20대,1,99.87,0.9,3880,24
18,122,신성기사식당 앞,정기,M,20대,1,16.91,0.14,610,5
18,526,용답토속공원 앞,정기,M,20대,1,119.97,0.96,4150,21
18,537,한양대후문역 부근,정기,M,20대,1,47.52,0.35,1500,15
18,126,서강대 후문 옆,정기,M,20대,1,54.31,0.49,2110,12
18,414,상암동주민센터 옆,정기,M,20대,1,28.1,0.3,1290,6
18,300,정동사거리,정기,M,30대,1,13.85,0.12,530,1
18,308,광화문 S타워 앞,정기,M,30대,1,13.85,0.12,530,2
18,364,창신역 1번출구 앞,정기,M,30대,1,52.62,0.35,1510,8
18,372,약수역 3번출구 뒤,정기,M,30대,1,148.05,0.93,4020,22
18,382,약수역 10번출구 앞,정기,M,30대,1,100.08,0.75,3240,19
18,153,성산2교 사거리,정기,M,30대,1,67.72,0.4,1710,9
18,163,명지전문대학교 정문 앞,정기,M,30대,1,22.91,0.21,890,6
18,192,연서어린이공원,정기,M,30대,1,107.28,0.9,3870,22
18,268,그랜드컨벤션센터 앞,정기,M,30대,1,19.68,0.16,710,6
18,209,유진투자증권빌딩 앞,정기,M,30대,1,41.18,0.3,1300,9
18,417,DMC역 2번출구 옆,정기,M,30대,1,84.94,0.77,3300,17
18,504,신자초교입구교차로,정기,M,40대,1,62.79,0.35,1510,7
18,516,광진메디칼 앞,정기,M,40대,1,124.46,1.04,4490,20
18,113,홍대입구역 2번출구 앞,정기,M,40대,3,128.67,1.04,4480,41
18,236,문래동자이아파트 앞,정기,M,40대,1,26.8,0.22,940,5
18,908,구산역 4번출구,정기,M,40대,1,66.98,0.46,1990,16
18,207,여의나루역 1번출구 앞,정기,M,40대,1,19.93,0.16,680,3
18,500,어린이대공원역 3번출구 앞,정기,M,40대,1,104.76,0.94,4070,25
18,230,영등포구청역 1번출구,정기,M,50대,1,43.42,0.3,1290,6
18,586,마장동 주민센터,정기,M,50대,1,33.7,0.27,1150,6
18,206,KBS 앞,정기,M,50대,1,137.45,0.9,3900,24
18,209,유진투자증권빌딩 앞,정기,M,50대,1,18.3,0.15,660,4
18,114,홍대입구역 8번출구 앞,일일(회원),F,20대,1,58.94,0.53,2290,16
18,124,서강대 정문 건너편,일일(회원),F,20대,1,20.53,0.2,850,37
18,182,망원2빗물펌프장 앞,일일(회원),F,20대,1,125.0,1.24,5350,43
18,602,장안동 사거리,일일(회원),F,30대,1,96.27,0.87,3740,27
18,329,청계2가 사거리 옆,일일(회원),M,20대,1,22.65,0.2,880,11
18,152,마포구민체육센터 앞,일일(회원),M,20대,1,355.81,2.78,11980,66
18,247,당산역 10번출구 앞,일일(회원),M,20대,1,290.98,1.94,8350,43
18,257,신길삼거리(우리은행),일일(회원),M,20대,1,159.17,1.48,6380,31
18,557,도선동 주민센터 앞,일일(회원),M,20대,1,37.72,0.29,1270,10
18,637,KAIST 경영대학 앞,일일(2시간권),F,30대,1,498.16,5.12,22070,91
18,546,잠실대교북단 교차로,일일(2시간권),M,20대,1,296.01,2.67,11500,88
18,211,여의도역 4번출구 옆,일일(2시간권),M,30대,1,47.04,0.31,1350,7
19,639,서울시립대 후문,정기,F,20대,1,61.26,0.55,2380,10
19,906,연신내역 5번출구150M 아래,정기,F,20대,1,191.86,2.25,9690,43
19,911,은평평화공원(역촌역4번출구),정기,F,20대,1,39.33,0.44,1910,15
19,502,뚝섬유원지역 1번출구 앞,정기,F,20대,2,282.63,2.59,11180,76
19,126,서강대 후문 옆,정기,F,30대,1,11.54,0.11,470,2
19,409,누리꿈스퀘어 옆,정기,F,30대,1,53.28,0.48,2070,33
19,421,마포구청 앞,정기,F,40대,1,33.98,0.31,1320,8
19,569,응봉현대아파트 정류소,정기,F,50대,1,21.59,0.22,940,7
19,302,경복궁역 4번출구 뒤,정기,M,20대,1,35.2,0.29,1270,7
19,111,상수역 2번출구 앞,정기,M,20대,1,44.02,0.4,1710,9
19,338,세운스퀘어 앞,정기,M,20대,1,0.0,0.0,0,3
19,112,극동방송국 앞,정기,M,20대,1,39.06,0.32,1370,7
19,364,창신역 1번출구 앞,정기,M,20대,1,20.79,0.17,750,2
19,153,성산2교 사거리,정기,M,20대,1,28.48,0.27,1160,6
19,122,신성기사식당 앞,정기,M,20대,1,42.37,0.25,1070,7
19,571,어린이대공원역6번출구,정기,M,20대,1,29.41,0.22,940,3
19,574,아차산역4번출구,정기,M,20대,1,101.32,0.7,3010,16
19,266,영등포청과시장 사거리,정기,M,20대,1,184.38,1.35,5820,42
19,415,DMC역 9번출구 앞,정기,M,20대,1,37.62,0.22,950,7
19,312,시청역 1번출구 뒤,정기,M,30대,1,160.76,1.39,5970,33
19,355,서울사대부속초교 앞,정기,M,30대,1,12.2,0.1,440,2
19,143,공덕역 2번출구,정기,M,30대,1,79.56,0.67,2870,25
19,612,시립동부병원 앞 사거리,정기,M,30대,1,18.28,0.16,710,3
19,113,홍대입구역 2번출구 앞,정기,M,40대,1,151.97,1.24,5330,26
19,118,광흥창역 2번출구 앞,정기,M,40대,1,47.39,0.43,1870,12
19,228,선유도역 3번출구 앞,정기,M,40대,1,13.13,0.09,390,6
19,236,문래동자이아파트 앞,정기,M,40대,1,58.16,0.47,2040,10
19,636,세종대왕기념관 교차로,정기,M,40대,1,129.47,1.17,5030,39
19,211,여의도역 4번출구 옆,정기,M,40대,1,32.02,0.18,770,4
19,402,상암월드컵파크 9단지 앞,정기,M,40대,1,31.05,0.26,1120,7
19,106,합정역 7번출구 앞,정기,M,40대,1,151.81,1.39,5990,35
19,641,용두역 4번출구,정기,M,50대,1,150.84,1.36,5860,27
19,338,세운스퀘어 앞,정기,M,60대,1,34.37,0.36,1550,10
19,157,애오개역 4번출구 앞,정기,M,60대,1,89.1,0.58,2500,21
19,500,어린이대공원역 3번출구 앞,일일(회원),F,~10대,1,178.91,1.75,7530,60
19,500,어린이대공원역 3번출구 앞,일일(회원),F,20대,2,338.0,3.51,15130,119
19,310,청계광장 옆,일일(회원),M,20대,2,26.89,0.23,970,8
19,634,외국어대 정문 앞,일일(회원),M,20대,1,117.53,0.98,4240,40
19,819,선린인터넷 고등학교,일일(회원),M,20대,1,46.07,0.42,1790,8
19,906,연신내역 5번출구150M 아래,일일(회원),M,20대,1,306.35,2.24,9670,43
19,105,합정역 5번출구 앞,일일(회원),M,20대,1,72.92,0.65,2790,17
19,335,종로3가역 15번출구 앞,일일(회원),M,30대,2,116.19,0.9,3900,45
19,205,산업은행 앞,일일(비회원),F,20대,1,13.64,0.12,530,4
19,335,종로3가역 15번출구 앞,단체,M,30대,1,58.92,0.43,1860,29
19,207,여의나루역 1번출구 앞,일일(2시간권),M,20대,2,175.77,1.23,5280,61
20,308,광화문 S타워 앞,정기,F,20대,1,23.68,0.21,920,7
20,386,올림픽기념 국민생활관 앞,정기,F,20대,1,29.6,0.27,1150,2
20,135,명물길 원형무대 앞,정기,F,20대,1,54.1,0.69,2970,29
20,573,구의문주차장 앞,정기,F,20대,1,35.04,0.37,1580,11
20,106,합정역 7번출구 앞,정기,F,20대,1,16.55,0.26,1100,5
20,321,KEB 하나은행 본점 앞,정기,F,30대,1,57.02,0.67,2880,24
20,146,마포역 1번출구 뒤,정기,F,30대,1,352.38,3.18,13690,55
20,124,서강대 정문 건너편,정기,F,30대,1,18.66,0.18,760,4
20,613,신설동역 10번출구 앞,정기,F,30대,1,126.24,0.96,4140,24
20,240,문래역 4번출구 앞,정기,F,30대,1,33.88,0.32,1380,7
20,585,성수2가1동 공영주차장 인근,정기,F,30대,1,79.79,0.72,3100,21
20,123,문화촌 공원,정기,F,40대,1,111.87,1.31,5650,28
20,907,CJ 드림시티,정기,M,~10대,1,300.58,2.07,8930,36
20,908,구산역 4번출구,정기,M,~10대,1,62.24,0.39,1690,8
20,506,금호 어울림 아파트 앞,정기,M,20대,1,57.4,0.52,2230,7
20,316,종각역 1번출구 앞,정기,M,20대,1,22.86,0.17,740,3
20,322,명동성당 앞,정기,M,20대,2,133.26,1.05,4540,25
20,118,광흥창역 2번출구 앞,정기,M,20대,1,105.14,0.82,3540,14
20,525,한양대병원사거리,정기,M,20대,1,56.63,0.51,2200,9
20,901,응암1동사무소,정기,M,20대,1,36.49,0.23,970,5
20,201,진미파라곤 앞,정기,M,20대,1,81.85,0.61,2650,20
20,105,합정역 5번출구 앞,정기,M,20대,2,148.5,1.14,4920,38
20,108,서교동 사거리,정기,M,30대,1,144.98,1.21,5230,36
20,324,신세계백화점 본점 앞,정기,M,30대,1,153.93,1.39,5980,31
20,113,홍대입구역 2번출구 앞,정기,M,30대,1,42.07,0.3,1280,6
20,257,신길삼거리(우리은행),정기,M,30대,1,30.97,0.21,920,20
20,230,영등포구청역 1번출구,정기,M,30대,1,46.17,0.3,1310,41
20,201,진미파라곤 앞,정기,M,30대,1,16.73,0.15,650,3
20,421,마포구청 앞,정기,M,30대,1,75.93,0.68,2950,19
20,708,서울출입국관리사무소 앞,정기,M,40대,1,58.94,0.53,2290,48
20,809,한남 유수지 복개주차장,정기,M,40대,1,313.37,2.16,9310,48
20,161,무악재역1번 출구,일일(회원),F,20대,1,131.27,1.18,5100,32
20,502,뚝섬유원지역 1번출구 앞,일일(회원),F,20대,1,130.61,1.66,7170,47
20,568,청계8가사거리 부근,일일(회원),F,30대,1,95.24,0.86,3700,45
20,327,낙원상가 옆,일일(회원),F,40대,1,172.72,1.56,6710,46
20,350,KEB 하나은행(내자동 지점) 앞,일일(회원),F,40대,1,67.91,0.8,3430,36
20,358,성대입구 사거리,일일(회원),M,~10대,1,98.6,0.96,4150,27
20,368,SK 서린빌딩 앞,일일(회원),M,20대,1,86.49,0.78,3360,21
20,259,대방역6번출구,일일(회원),M,20대,1,33.2,0.3,1290,14
20,502,뚝섬유원지역 1번출구 앞,일일(회원),M,20대,3,494.64,4.25,18340,173
20,347,동대문역사문화공원역 9번출구 앞,일일(회원),M,30대,1,104.25,0.94,4050,29
20,258,신길역3번출구,일일(회원),M,30대,1,130.84,1.1,4720,30
20,350,KEB 하나은행(내자동 지점) 앞,일일(회원),M,40대,1,128.42,0.8,3450,34
20,183,하늘채코오롱아파트 건너편,단체,F,40대,2,87.04,0.73,3140,28
21,349,사직동주민센터,정기,F,20대,1,32.18,0.29,1250,10
21,113,홍대입구역 2번출구 앞,정기,F,20대,2,115.18,1.1,4730,25
21,101,(구)합정동 주민센터,정기,F,20대,1,116.6,1.05,4530,22
21,138,신촌동 제1공영주차장 앞,정기,F,20대,1,63.56,0.74,3210,18
21,128,신촌역(2호선) 1번출구 옆,정기,F,30대,1,179.88,1.02,4410,22
21,201,진미파라곤 앞,정기,F,30대,1,25.74,0.3,1300,6
21,409,누리꿈스퀘어 옆,정기,F,30대,1,12.62,0.14,590,3
21,224,롯데캐슬 앞,정기,F,40대,1,33.15,0.43,1860,9
21,220,미성아파트 A동 앞,정기,F,50대,1,25.95,0.29,1260,10
21,406,상암월드컵파크 7단지 앞,정기,F,50대,1,13.33,0.15,660,4
21,349,사직동주민센터,정기,M,~10대,1,78.52,0.58,2510,13
21,342,대학로 마로니에공원,정기,M,20대,1,179.09,1.4,6030,37
21,356,KT혜화지사 앞,정기,M,20대,1,111.27,1.03,4460,34
21,162,봉원고가차도 밑,정기,M,20대,1,0.0,0.0,0,5
21,175,홍연2교옆,정기,M,20대,1,114.44,0.67,2890,14
21,242,신길선원가와인아파트 앞,정기,M,20대,1,32.69,0.29,1270,9
21,247,당산역 10번출구 앞,정기,M,20대,2,346.01,3.07,13230,46
21,911,은평평화공원(역촌역4번출구),정기,M,20대,1,30.73,0.23,970,5
21,306,광화문역 7번출구 앞,정기,M,30대,1,29.66,0.25,1070,5
21,312,시청역 1번출구 뒤,정기,M,30대,1,43.5,0.39,1690,9
21,382,약수역 10번출구 앞,정기,M,30대,1,44.79,0.4,1740,7
21,539,군자교교차로,정기,M,30대,1,21.1,0.17,730,3
21,503,더샵스타시티 C동 앞,정기,M,40대,1,81.35,0.45,1920,23
21,914,새절역 2번출구,정기,M,40대,1,88.86,0.61,2640,24
21,409,누리꿈스퀘어 옆,정기,M,40대,1,30.21,0.25,1090,5
21,500,어린이대공원역 3번출구 앞,정기,M,40대,2,83.95,0.72,3110,17
21,200,국회의원회관,정기,M,50대,1,112.27,0.94,4050,21
21,911,은평평화공원(역촌역4번출구),정기,M,50대,1,18.44,0.23,970,5
21,206,KBS 앞,정기,M,50대,1,71.55,0.47,2030,22
21,329,청계2가 사거리 옆,정기,M,60대,1,18.85,0.16,680,4
21,386,올림픽기념 국민생활관 앞,일일(회원),F,20대,1,82.46,0.83,3590,18
21,221,여의도초교 앞,일일(회원),F,20대,2,464.35,4.18,18040,112
21,811,녹사평역1번출구,일일(회원),F,40대,1,129.92,1.44,6190,48
21,309,광화문역 6번출구 옆,일일(회원),M,20대,1,139.99,1.17,5050,31
21,359,원남동사거리,일일(회원),M,20대,1,154.95,1.24,5360,23
21,700,KB국민은행 염창역 지점 앞,일일(회원),M,20대,1,178.04,1.3,5620,29
21,816,신용산역 6번출구 앞,일일(회원),M,20대,1,46.07,0.42,1790,12
21,907,CJ 드림시티,일일(회원),M,20대,1,135.08,1.24,5330,22
21,207,여의나루역 1번출구 앞,일일(비회원),F,20대,1,67.18,0.61,2610,31
21,341,혜화역 3번출구 뒤,일일(비회원),F,30대,1,77.48,0.7,3010,20
21,568,청계8가사거리 부근,일일(비회원),M,30대,1,91.12,0.82,3540,32
22,540,군자역 7번출구 베스트샵 앞,정기,F,~10대,1,257.4,2.32,10000,44
22,386,올림픽기념 국민생활관 앞,정기,F,20대,1,74.27,0.79,3410,13
22,807,서울역 12번 출구 앞,정기,F,30대,1,52.51,0.47,2040,8
22,361,동묘앞역 1번출구 뒤,정기,F,40대,1,45.51,0.39,1690,9
22,928,은평역사한옥박물관,정기,F,50대,1,58.69,0.53,2280,11
22,933,LG서비스 역촌점,정기,M,~10대,1,106.33,0.83,3580,17
22,312,시청역 1번출구 뒤,정기,M,20대,1,25.5,0.21,920,3
22,344,성균관대 E하우스 앞,정기,M,20대,1,15.44,0.12,520,23
22,162,봉원고가차도 밑,정기,M,20대,1,33.86,0.26,1140,4
22,179,가좌역 4번출구 앞,정기,M,20대,1,25.09,0.23,990,4
22,128,신촌역(2호선) 1번출구 옆,정기,M,20대,1,20.73,0.16,680,5
22,568,청계8가사거리 부근,정기,M,20대,1,71.37,0.62,2690,16
22,268,그랜드컨벤션센터 앞,정기,M,20대,1,85.97,0.77,3340,23
22,139,연세대 정문 건너편,정기,M,20대,1,60.49,0.55,2350,20
22,213,KT앞,정기,M,20대,1,61.54,0.52,2220,11
22,403,부엉이공원 앞,정기,M,20대,1,11.88,0.09,400,2
22,107,신한은행 서교동금융센터점 앞,정기,M,20대,1,37.07,0.33,1440,5
22,419,홈플러스 앞,정기,M,30대,1,67.07,0.68,2920,9
22,108,서교동 사거리,정기,M,40대,1,197.09,1.65,7110,35
22,635,시조사 앞 (청량고정문 옆),정기,M,40대,1,181.83,1.46,6290,30
22,334,종로3가역 2번출구 뒤,정기,M,50대,1,79.55,0.58,2480,16
22,172,서대문소방서,정기,M,50대,1,89.86,0.57,2440,37
22,230,영등포구청역 1번출구,일일(회원),F,20대,1,18.51,0.2,850,4
22,266,영등포청과시장 사거리,일일(회원),F,20대,2,249.42,2.25,9690,60
22,409,누리꿈스퀘어 옆,일일(회원),F,20대,1,20.2,0.24,1020,5
22,115,사루비아 빌딩 앞,일일(회원),F,60대,1,21.62,0.19,840,10
23,521,왕십리역 11번 출구 앞,정기,F,20대,1,27.8,0.27,1170,9
23,233,YP 센터 앞,정기,F,20대,2,32.34,0.32,1420,8
23,905,구파발역 2번출구,정기,F,20대,1,33.36,0.36,1560,10
23,342,대학로 마로니에공원,정기,F,30대,1,19.25,0.19,810,5
23,134,연세로 명물길,정기,M,~10대,1,22.57,0.18,760,2
23,358,성대입구 사거리,정기,M,20대,1,69.5,0.45,1950,11
23,113,홍대입구역 2번출구 앞,정기,M,20대,1,0.0,0.0,0,2
23,384,종로학원본원,정기,M,20대,1,106.17,0.89,3830,19
23,114,홍대입구역 8번출구 앞,정기,M,20대,2,202.73,1.62,6970,40
23,144,공덕역 8번출구,정기,M,20대,1,49.68,0.45,1930,11
23,150,서강대역 2번출구 앞,정기,M,20대,1,23.74,0.26,1110,5
23,120,신수동 사거리,정기,M,20대,1,32.43,0.29,1260,8
23,167,연가초등학교 옆,정기,M,20대,1,18.89,0.21,900,6
23,125,서강대 남문 옆,정기,M,20대,1,23.94,0.22,930,3
23,231,남부고용노동지청 남측,정기,M,20대,1,12.36,0.11,480,1
23,128,신촌역(2호선) 1번출구 옆,정기,M,20대,1,120.77,0.91,3910,17
23,501,광진구의회 앞,정기,M,20대,1,31.92,0.29,1240,6
23,300,정동사거리,정기,M,30대,1,13.59,0.12,520,3
23,569,응봉현대아파트 정류소,정기,M,30대,1,105.02,0.9,3900,17
23,605,신설동역8번출구,정기,M,40대,1,68.19,0.57,2460,9
23,194,증산교 앞,정기,M,50대,1,23.84,0.2,860,3
23,199,서울 월드컵 경기장,정기,M,50대,1,11.33,0.1,440,2
23,175,홍연2교옆,일일(회원),M,20대,1,251.22,2.26,9760,56
23,525,한양대병원사거리,일일(회원),M,20대,1,148.19,1.13,4860,23
0,150,서강대역 2번출구 앞,정기,F,20대,1,23.05,0.23,970,4
0,129,신촌역(2호선) 6번출구 옆,정기,F,20대,1,49.62,0.42,1790,9
0,102,망원역 1번출구 앞,정기,F,20대,1,11.48,0.13,580,5
0,341,혜화역 3번출구 뒤,정기,F,40대,1,70.55,0.61,2620,14
0,309,광화문역 6번출구 옆,정기,M,20대,1,85.25,0.69,2990,16
0,335,종로3가역 15번출구 앞,정기,M,20대,1,16.77,0.13,580,2
0,358,성대입구 사거리,정기,M,20대,1,58.17,0.52,2260,13
0,114,홍대입구역 8번출구 앞,정기,M,20대,2,139.9,1.16,5020,30
0,263,근로자회관 사거리,정기,M,20대,1,31.32,0.26,1130,4
0,207,여의나루역 1번출구 앞,정기,M,20대,1,208.24,1.88,8090,32
0,115,사루비아 빌딩 앞,정기,M,30대,1,29.86,0.27,1160,23
0,329,청계2가 사거리 옆,정기,M,30대,1,80.82,0.73,3140,14
0,505,자양사거리 광진아크로텔 앞,정기,M,40대,1,85.71,0.77,3330,15
0,166,가재울 초등학교,정기,M,40대,1,28.31,0.26,1100,4
0,229,양평1 보행육교 앞,정기,M,40대,1,13.13,0.09,390,1
0,565,옥수역 3번출구,정기,M,40대,1,114.48,0.96,4130,47
0,375,다산 어린이공원,일일(회원),M,30대,1,74.13,0.67,2880,12
1,337,창경궁 입구,정기,F,30대,1,37.32,0.34,1450,19
1,324,신세계백화점 본점 앞,정기,M,20대,1,88.6,0.79,3390,14
1,374,청구역 2번출구 앞,정기,M,20대,1,75.4,0.52,2240,31
1,159,이대역 4번 출구,정기,M,20대,1,38.35,0.35,1490,5
1,120,신수동 사거리,정기,M,20대,1,40.51,0.43,1860,10
1,525,한양대병원사거리,정기,M,20대,1,105.34,0.81,3500,15
1,538,답십리역 8번출구 앞,정기,M,20대,1,67.03,0.42,1820,15
1,576,광나루역 3번 출구,정기,M,20대,1,29.6,0.27,1150,7
1,346,맥스타일 앞,정기,M,30대,1,33.15,0.31,1350,8
1,358,성대입구 사거리,정기,M,30대,1,47.4,0.44,1900,7
1,102,망원역 1번출구 앞,정기,M,30대,1,45.43,0.35,1490,9
1,214,금융감독원 앞,정기,M,30대,1,44.79,0.4,1740,10
1,105,합정역 5번출구 앞,정기,M,30대,1,176.05,1.41,6090,27
1,419,홈플러스 앞,정기,M,30대,1,68.21,0.69,2970,10
1,113,홍대입구역 2번출구 앞,정기,M,40대,1,156.62,1.31,5650,43
1,253,신풍역 5번출구 인근,정기,M,50대,1,30.29,0.24,1020,6
1,147,마포역 4번출구 뒤,일일(회원),F,40대,1,61.54,0.6,2590,11
2,132,창천문화공원,정기,F,20대,1,98.84,0.89,3840,22
2,921,신도고등학교,정기,M,50대,1,93.17,0.8,3460,18
2,114,홍대입구역 8번출구 앞,단체,M,~10대,1,111.99,1.17,5050,39
3,508,성수아카데미타워 앞,정기,M,30대,1,20.85,0.19,810,5
3,526,용답토속공원 앞,정기,M,50대,1,72.35,0.61,2610,14
3,514,성수사거리 버스정류장 앞,일일(회원),M,20대,1,38.97,0.38,1640,7
4,308,광화문 S타워 앞,정기,F,20대,1,24.98,0.28,1190,9
4,150,서강대역 2번출구 앞,정기,F,50대,1,38.4,0.23,1010,3
4,124,서강대 정문 건너편,정기,M,20대,1,31.05,0.23,980,4
